Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1974,1974,hg/ha,121988,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1975,1975,hg/ha,156951,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1976,1976,hg/ha,186138,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1977,1977,hg/ha,194601,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1978,1978,hg/ha,164735,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1979,1979,hg/ha,181740,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1980,1980,hg/ha,182070,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1981,1981,hg/ha,170778,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1982,1982,hg/ha,200470,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1983,1983,hg/ha,232205,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1984,1984,hg/ha,144725,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1985,1985,hg/ha,209622,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1986,1986,hg/ha,287496,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1987,1987,hg/ha,214858,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1988,1988,hg/ha,274377,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1989,1989,hg/ha,176330,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1990,1990,hg/ha,196155,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1991,1991,hg/ha,218886,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1992,1992,hg/ha,299621,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1993,1993,hg/ha,216883,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1994,1994,hg/ha,235270,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1995,1995,hg/ha,245948,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1996,1996,hg/ha,228636,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1997,1997,hg/ha,302258,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1998,1998,hg/ha,299724,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),1999,1999,hg/ha,260934,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2000,2000,hg/ha,248808,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2001,2001,hg/ha,290582,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2002,2002,hg/ha,297541,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2003,2003,hg/ha,260126,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2004,2004,hg/ha,266526,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2005,2005,hg/ha,280197,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2006,2006,hg/ha,343862,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2007,2007,hg/ha,333766,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2008,2008,hg/ha,266091,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2009,2009,hg/ha,237428,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2010,2010,hg/ha,252966,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2011,2011,hg/ha,256275,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2012,2012,hg/ha,303018,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2013,2013,hg/ha,329983,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,507,Grapefruit (inc. pomelos),2014,2014,hg/ha,367970,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1961,1961,tonnes,4000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1962,1962,tonnes,4000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1963,1963,tonnes,5000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1964,1964,tonnes,4000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1965,1965,tonnes,4000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1966,1966,tonnes,4504,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1967,1967,tonnes,4843,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1968,1968,tonnes,6497,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1969,1969,tonnes,7057,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1970,1970,tonnes,5905,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1971,1971,tonnes,5113,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1972,1972,tonnes,3358,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1973,1973,tonnes,4038,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1974,1974,tonnes,4233,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1975,1975,tonnes,7000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1976,1976,tonnes,6459,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1977,1977,tonnes,9263,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1978,1978,tonnes,5914,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1979,1979,tonnes,8669,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1980,1980,tonnes,8885,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1981,1981,tonnes,9000,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1982,1982,tonnes,11507,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1983,1983,tonnes,13166,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1984,1984,tonnes,8423,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1985,1985,tonnes,12766,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1986,1986,tonnes,18026,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1987,1987,tonnes,18177,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1988,1988,tonnes,23130,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1989,1989,tonnes,22200,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1990,1990,tonnes,21322,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1991,1991,tonnes,22786,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1992,1992,tonnes,32389,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1993,1993,tonnes,25050,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1994,1994,tonnes,27456,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1995,1995,tonnes,29440,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1996,1996,tonnes,20280,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1997,1997,tonnes,25299,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1998,1998,tonnes,26016,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),1999,1999,tonnes,22623,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2000,2000,tonnes,22965,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2001,2001,tonnes,26472,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2002,2002,tonnes,30855,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2003,2003,tonnes,24738,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2004,2004,tonnes,29771,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2005,2005,tonnes,32727,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2006,2006,tonnes,42467,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2007,2007,tonnes,41120,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2008,2008,tonnes,43639,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2009,2009,tonnes,40339,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2010,2010,tonnes,46824,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2011,2011,tonnes,48231,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2012,2012,tonnes,56634,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2013,2013,tonnes,58770,,Official data
QC,Crops,203,Spain,5510,Production,507,Grapefruit (inc. pomelos),2014,2014,tonnes,68516,,Official data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1961,1961,hg/ha,18932,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1962,1962,hg/ha,23598,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1963,1963,hg/ha,24747,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1964,1964,hg/ha,32855,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1965,1965,hg/ha,25924,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1966,1966,hg/ha,32257,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1967,1967,hg/ha,23667,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1968,1968,hg/ha,24221,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1969,1969,hg/ha,25305,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1970,1970,hg/ha,27083,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1971,1971,hg/ha,27216,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1972,1972,hg/ha,29633,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1973,1973,hg/ha,41345,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1974,1974,hg/ha,37394,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1975,1975,hg/ha,32299,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1976,1976,hg/ha,25739,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1977,1977,hg/ha,21840,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1978,1978,hg/ha,28592,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1979,1979,hg/ha,46803,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1980,1980,hg/ha,40554,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1981,1981,hg/ha,32604,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1982,1982,hg/ha,36357,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1983,1983,hg/ha,31113,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1984,1984,hg/ha,35484,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1985,1985,hg/ha,35109,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1986,1986,hg/ha,38287,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1987,1987,hg/ha,42040,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1988,1988,hg/ha,26116,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1989,1989,hg/ha,35080,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1990,1990,hg/ha,46166,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1991,1991,hg/ha,37690,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1992,1992,hg/ha,43977,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1993,1993,hg/ha,36985,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1994,1994,hg/ha,27288,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1995,1995,hg/ha,28878,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1996,1996,hg/ha,44312,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1997,1997,hg/ha,49010,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1998,1998,hg/ha,46040,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,1999,1999,hg/ha,50280,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2000,2000,hg/ha,56006,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2001,2001,hg/ha,46451,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2002,2002,hg/ha,50034,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2003,2003,hg/ha,61737,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2004,2004,hg/ha,60346,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2005,2005,hg/ha,52199,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2006,2006,hg/ha,58094,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2007,2007,hg/ha,52705,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2008,2008,hg/ha,53664,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2009,2009,hg/ha,52750,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2010,2010,hg/ha,60948,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2011,2011,hg/ha,60319,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2012,2012,hg/ha,56300,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2013,2013,hg/ha,79016,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,560,Grapes,2014,2014,hg/ha,66833,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,560,Grapes,1961,1961,tonnes,3298000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1962,1962,tonnes,3870000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1963,1963,tonnes,4108000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1964,1964,tonnes,5513000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1965,1965,tonnes,4376000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1966,1966,tonnes,4958300,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1967,1967,tonnes,3730900,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1968,1968,tonnes,3841000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1969,1969,tonnes,3985600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1970,1970,tonnes,4139700,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1971,1971,tonnes,4017600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1972,1972,tonnes,4565800,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1973,1973,tonnes,6508500,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1974,1974,tonnes,5859600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1975,1975,tonnes,5202100,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1976,1976,tonnes,4174900,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1977,1977,tonnes,3575000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1978,1978,tonnes,4688000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1979,1979,tonnes,7638300,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1980,1980,tonnes,6721400,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1981,1981,tonnes,5402503,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1982,1982,tonnes,6028000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1983,1983,tonnes,5119100,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1984,1984,tonnes,5632200,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1985,1985,tonnes,5450240,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1986,1986,tonnes,5862500,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1987,1987,tonnes,6364800,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1988,1988,tonnes,3760400,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1989,1989,tonnes,5033600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1990,1990,tonnes,6473800,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1991,1991,tonnes,5197000,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1992,1992,tonnes,5757300,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1993,1993,tonnes,4567600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1994,1994,tonnes,3254360,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1995,1995,tonnes,3350100,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1996,1996,tonnes,4973600,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1997,1997,tonnes,5523400,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1998,1998,tonnes,5146810,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,1999,1999,tonnes,5607660,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2000,2000,tonnes,6539812,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2001,2001,tonnes,5271740,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2002,2002,tonnes,5934557,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2003,2003,tonnes,7240500,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2004,2004,tonnes,7064201,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2005,2005,tonnes,6062500,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2006,2006,tonnes,6595056,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2007,2007,tonnes,5962643,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2008,2008,tonnes,5951581,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2009,2009,tonnes,5535333,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2010,2010,tonnes,6107617,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2011,2011,tonnes,5809315,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2012,2012,tonnes,5332163,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2013,2013,tonnes,7482539,,Official data
QC,Crops,203,Spain,5510,Production,560,Grapes,2014,2014,tonnes,6222584,,Official data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1961,1961,hg/ha,15882,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1962,1962,hg/ha,15579,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1963,1963,hg/ha,16040,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1964,1964,hg/ha,17068,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1965,1965,hg/ha,16758,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1966,1966,hg/ha,15843,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1967,1967,hg/ha,18202,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1968,1968,hg/ha,18424,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1969,1969,hg/ha,17815,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1970,1970,hg/ha,18400,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1971,1971,hg/ha,18077,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1972,1972,hg/ha,17000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1973,1973,hg/ha,21842,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1974,1974,hg/ha,24333,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1975,1975,hg/ha,26957,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1976,1976,hg/ha,27273,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1977,1977,hg/ha,25217,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1978,1978,hg/ha,23333,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1979,1979,hg/ha,24011,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1980,1980,hg/ha,25318,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,242,"Groundnuts, with shell",1981,1981,hg/ha,25215,Fc,Calculated data
